"pid","assessed_value"
6228,595135.609260838
6229,598306.103408876
6230,566993.784439551
6231,535293.360088909
6232,596254.96682261
6233,1023641.33095455
6234,472060.8646455
6235,638114.826475691
6236,609559.079084576
6237,567283.721031922
6238,566672.598661326
6239,629241.848572001
6240,585920.507928882
6241,503191.163310207
6242,455007.128061182
6243,508742.170127371
6244,591920.672247768
6245,561928.533689792
6246,587522.595528711
6247,519975.279868094
6248,595458.446519503
6249,611460.938418281
6250,785856.435109544
6251,690507.366637426
6252,558529.689710262
6253,534765.03760574
6254,517420.78751905
6255,625555.371339299
6256,543920.241276922
6257,592391.885122209
6258,816743.824416413
6259,548786.495192989
6260,456579.735844067
6261,463225.581084193
6262,511798.485360555
6263,634822.604362762
6264,477254.657841662
6265,602289.072880527
6266,649194.409997519
6267,511454.82413592
6268,501111.247421227
6269,506122.480400291
6270,569287.405075368
6271,522356.934563018
6272,529428.982528675
6273,590766.349034338
6274,492597.522191947
6275,565662.699997201
6276,532249.179360268
6277,565178.848211208
6278,623668.66282154
6279,628201.532937173
6280,756638.170739787
6281,534102.103707413
6282,618148.073044134
6283,655784.195414321
6284,510993.550703607
6285,545716.244764624
6286,511519.810150687
6287,543299.808253292
6288,590223.154150443
6289,993137.977521679
6290,628833.224381214
6291,554534.064140718
6292,688699.882973576
6293,600748.563025338
6294,518839.486856382
6295,551906.683621412
6296,670598.876247294
6297,640249.887677496
6298,544084.976784758
6299,559421.60843718
6300,550126.35213942
6301,503206.663152227
6302,491046.818734951
6303,492930.742828374
6304,734929.403202364
6305,673759.39696229
6306,711989.679769586
6307,563647.297735141
6308,551502.272358782
6309,535391.167400561
6310,573557.411140255
6311,484445.1503076
6312,542432.467904093
6313,707542.454480126
6314,525681.622397567
6315,521525.214165125
6316,563083.133553899
6317,580798.730908534
6318,558755.5997528
6319,503659.320502421
6320,530311.407958922
6321,499345.824759967
6322,653521.6865275
6323,791506.931390576
6324,570220.204225138
6325,470756.005752981
6326,541253.24714604
6327,557609.450807562
6328,571096.584052431
6329,885490.357443187
6330,545756.545971107
6331,540723.919155576
6332,535841.051371535
6333,499226.674962247
6334,579612.091806114
6335,422478.326254085
6336,514032.017748974
6337,630704.15278781
6338,576748.487880984
6339,590426.75136359
6340,732690.779556854
6341,543628.894597587
6342,564216.237084799
6343,728052.442536568
6344,568210.28426926
6345,535709.691102424
6346,570922.566536367
6347,661289.767766815
6348,555877.53840841
6349,1137895.2560011
6350,587695.642435779
6351,534834.722076469
6352,430898.514136914
6353,523148.624240804
6354,1018533.13106749
6355,503494.85243829
6356,859551.945463246
6357,1099274.9498941
6358,533286.882871319
6359,497657.183533804
6360,624754.383081088
6361,531851.966028033
6362,610949.458894372
6363,596254.96682261
6364,550202.701447395
6365,610373.491251359
6366,598730.879905395
6367,567876.854244017
6368,595044.736643879
6369,1023301.11720394
6370,569032.981876564
6371,562557.166810893
6372,514757.058570585
6373,779250.815268577
6374,634447.846374369
6375,494133.045435052
6376,492751.777639014
6377,607974.727048409
6378,621306.265648395
6379,569894.73135721
6380,476663.583907251
6381,509394.998132309
6382,533840.977184291
6383,517706.553035828
6384,577983.779694678
6385,584042.731869564
6386,422489.830772514
6387,513290.814051962
6388,607298.853637075
6389,432569.079820253
6390,591140.526617415
6391,495959.368696383
6392,683436.561139738
6393,567437.001187647
6394,555604.772715883
6395,595600.92839534
6396,507817.997385671
6397,601972.928515138
6398,416558.743253438
6399,535021.353815511
6400,484118.541179648
6401,598374.338611785
6402,549437.886785073
6403,498786.327377475
6404,591768.531948748
6405,545391.135442246
6406,591087.388821921
6407,516201.362155396
6408,528047.744294718
6409,728341.05865651
6410,491920.343467074
6411,523176.487252186
6412,570236.289741055
6413,532885.198643988
6414,552623.222912112
6415,496968.287526924
6416,594254.028308374
6417,542821.308710838
6418,872871.213246318
6419,534096.329164859
6420,634991.883344046
6421,523662.639721303
6422,479845.421446568
6423,527378.562323665
6424,493212.906663906
6425,469917.999771725
6426,553099.006556457
6427,591778.075999509
6428,616683.329924556
6429,503816.237487694
6430,652202.264285832
6431,546092.321564239
6432,546580.669717062
6433,473819.675177988
6434,477161.581622821
6435,586387.976565173
6436,498786.327377475
6437,573083.885589322
6438,591914.221346134
6439,520965.251945941
6440,1246159.97684002
6441,537510.489052558
6442,528525.607954718
6443,510993.550703607
6444,529944.037316141
6445,584244.246519075
6446,543943.569644827
6447,591548.206691407
6448,922786.424840226
6449,587850.236933482
6450,533214.978648534
6451,487195.62787109
6452,480544.483632078
6453,531763.511713169
6454,952747.103034123
6455,555086.627725024
6456,482365.88307076
6457,590824.960810896
6458,527319.911097281
6459,683772.379347886
6460,531323.848261589
6461,443659.062937754
6462,461348.502235521
6463,551722.093385758
6464,710178.845201011
6465,543964.500380951
6466,566818.149207745
6467,647885.156112127
6468,609186.340625047
6469,554978.828709771
6470,443223.024356564
6471,563479.740521272
6472,594692.647590118
6473,510528.02005315
6474,526491.612511545
6475,641555.386822065
6476,500489.57361672
6477,535037.193594563
6478,472384.32404224
6479,502726.139771377
6480,552293.14234069
6481,540825.015190365
6482,587192.83088882
6483,645081.089290597
6484,470617.779177725
6485,507962.138418342
6486,537439.603942833
6487,694065.587737164
6488,613367.292843762
6489,543119.157718749
6490,633047.492150713
6491,562085.6755461
6492,456223.906215447
6493,647708.222362676
6494,594211.505894778
6495,642631.347957477
6496,584641.36360995
6497,474734.704216052
6498,544897.835136447
6499,652727.520554493
6500,608475.789352873
6501,612832.730705599
6502,938431.57275129
6503,1039215.55989459
6504,594768.012295701
6505,1056616.93667085
6506,580315.911852072
6507,523588.372085038
6508,626147.64383157
6509,618912.399946219
6510,1483917.78406884
6511,537308.243673722
6512,1015683.99613509
6513,479942.035530712
6514,575661.868270262
6515,538158.76753707
6516,982275.180564913
6517,510464.194629047
6518,842964.948661897
6519,639071.766195075
6520,505486.824124259
6521,613237.27911637
6522,527749.466861458
6523,587192.83088882
6524,641054.605285478
6525,455684.259989387
6526,602432.815720135
6527,629799.461533738
6528,568937.057529377
6529,566852.183144396
6530,1553959.58635247
6531,545888.602587188
6532,502146.183074938
6533,548724.986135727
6534,535403.934857849
6535,588013.655079332
6536,609635.154162396
6537,613698.693716467
6538,607690.971669867
6539,567834.85068449
6540,610683.985622401
6541,533411.028230806
6542,1055938.58176981
6543,609887.238142702
6544,644574.361248844
6545,716181.473450763
6546,535705.149508316
6547,535841.051371535
6548,537439.603942833
6549,591037.068712785
6550,474268.155762624
6551,1467558.08648417
6552,606593.792151354
6553,460029.677383041
6554,603521.892943103
6555,480156.222938754
6556,590778.200725132
6557,632596.341055827
6558,603960.875357788
6559,491439.947223101
6560,571949.345275793
6561,688584.570892457
6562,693392.726118833
6563,476238.358917929
6564,533734.148193712
6565,610789.803383039
6566,755597.869912791
6567,508370.946632285
6568,945475.652318785
6569,572360.367438091
6570,496934.124055322
6571,546140.011367665
6572,501269.815790045
6573,659804.589652552
6574,492890.070516404
6575,502965.661563666
6576,568366.227220397
6577,510310.625362928
6578,573543.537510353
6579,602715.23332782
6580,590450.587646045
6581,592473.486731139
6582,836210.618504077
6583,481912.011175123
6584,916002.273903163
6585,510693.539185467
6586,542463.571270497
6587,626113.576693116
6588,526074.132165706
6589,650077.362148082
6590,553176.006811431
6591,571735.898884174
6592,511419.645438316
6593,522602.899678488
6594,544375.261745819
6595,460029.677383041
6596,608994.327523838
6597,724629.230289595
6598,750203.563185319
6599,935057.1745376
6600,583659.489871177
6601,577122.102446976
6602,614561.680824012
6603,563635.482306611
6604,552932.468751964
6605,539435.074837798
6606,487963.080103529
6607,718045.773822884
6608,480575.784907197
6609,529766.218325496
6610,496047.176756305
6611,517706.553035828
6612,1224744.5190315
6613,554949.523579769
6614,511808.185799325
6615,581492.082276796
6616,929195.771497973
6617,522162.351336199
6618,972521.210295051
6619,599343.224037266
6620,1041093.76502916
6621,467944.091932354
6622,610432.47456607
6623,1193605.10360369
6624,530381.354949973
6625,498866.024254668
6626,502201.966750248
6627,586324.239033617
6628,514352.918439141
6629,511819.265872886
6630,518563.409154343
6631,1224626.53346895
6632,559874.258281664
6633,492032.480265115
6634,576053.023881957
6635,564655.919705789
6636,511078.976309179
6637,786190.30245819
6638,515062.416128903
6639,633096.695787379
6640,534390.048791564
6641,542921.022273217
6642,522047.996814432
6643,958140.661157292
6644,1100350.67792669
6645,586940.231512466
6646,566236.298113191
6647,527882.949221434
6648,574194.594708041
6649,489530.81932094
6650,584971.676041282
6651,1467641.13603483
6652,591835.217390895
6653,612352.508859558
6654,589167.79646304
6655,559570.502023677
6656,603217.627042785
6657,520631.699491415
6658,967364.883317539
6659,536647.298865616
6660,529777.058070038
6661,542938.693243299
6662,503091.183408827
6663,388043.091010433
6664,534008.366472956
6665,780634.261244708
6666,526490.963437625
6667,822079.134519925
6668,473203.379261116
6669,500986.654661187
6670,847856.552083597
6671,672105.110036238
6672,550128.548108
6673,562837.316272387
6674,608160.676313539
6675,536790.270854937
6676,538648.686677955
6677,605386.463437521
6678,543204.917576221
6679,507446.313604797
6680,462260.837164249
6681,511520.004076118
6682,463188.352994526
6683,1395019.20563444
6684,641899.700309995
6685,1091141.99667183
6686,537439.603942833
6687,562717.337542568
6688,773327.220216306
6689,684766.128551777
6690,635275.231379575
6691,555552.034457944
6692,497839.379655512
6693,552865.012610963
6694,605216.495851908
6695,540106.415388827
6696,488665.050703161
6697,487963.080103529
6698,680558.288617392
6699,566732.819175997
6700,538432.069159827
6701,1512775.55109468
6702,953637.296410096
6703,532592.872799794
6704,584044.075415225
6705,619465.987692925
6706,517306.3799796
6707,626147.64383157
6708,519874.680902002
6709,843997.10224796
6710,836554.864882272
6711,511519.810150687
6712,562012.915679947
6713,527356.882329724
6714,556830.797277495
6715,538899.257445391
6716,559735.128252196
6717,558170.676581389
6718,562420.881297405
6719,550615.170024131
6720,626032.628250855
6721,629908.17147783
6722,530221.595870197
6723,639565.983815891
6724,686941.928160552
6725,735479.988518631
6726,552700.506670948
6727,644939.743029975
6728,450933.821131156
6729,606225.356076738
6730,629425.022106284
6731,544827.288269729
6732,624805.162152869
6733,579954.443108694
6734,798603.987789754
6735,626729.221783253
6736,548055.711647019
6737,543628.894597587
6738,510149.266623513
6739,487908.601118382
6740,498405.465210753
6741,448791.449838112
6742,526968.456961431
6743,518941.912953802
6744,512759.515618099
6745,545605.919655062
6746,487330.557038282
6747,480160.836631625
6748,552406.387094217
6749,1167499.33076828
6750,560361.537724166
6751,581740.74318473
6752,572677.303339021
6753,530543.908629969
6754,651512.994152919
6755,634822.604362762
6756,535709.691102424
6757,561287.461155831
6758,605193.110095076
6759,591186.587779188
6760,533007.846857778
6761,493983.594522793
6762,692856.758619748
6763,498786.327377475
6764,504396.371202772
6765,575417.924173701
6766,730892.472041631
6767,570961.108095907
6768,546239.940429958
6769,971107.694146369
6770,594760.036520386
6771,682279.624160689
6772,516094.678879782
6773,591225.87403133
6774,578035.741093278
6775,523026.355231975
6776,490554.635362963
6777,876966.458261915
6778,504396.371202772
6779,543965.974879117
6780,1288227.47529101
6781,567493.626559374
6782,574634.629069858
6783,495155.753189602
6784,616830.779433879
6785,617284.185208864
6786,523511.295242733
6787,649057.966635113
6788,569932.204769143
6789,690452.829710606
6790,604357.788395346
6791,620596.731188327
6792,555090.839499305
6793,508862.530765528
6794,600106.134720666
6795,563130.371312735
6796,611846.282467841
6797,468587.203879751
6798,612691.755106517
6799,722516.431972403
6800,633426.884308804
6801,480386.255346272
